"","Folder","Dataset","Sheet","Question","Old Value","New Value (if any)","Reason (e.g. data entry error, no correction needed)","_uuid","Modified in cleaned dataset?","Name"
"218","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio","radio","wording_hermonization","9fa2b4bc-9f7d-4532-810a-1a794ad1abdd","yes","Monday"
"219","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","a075a448-2884-44e0-bad2-eb3938431b74","yes","Monday"
"220","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","a1df4220-b6f2-4ea4-a0c1-5929b6400325","yes","Monday"
"221","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio","radio","wording_hermonization","a2339305-4c31-4640-9178-f55d63b0784a","yes","Monday"
"222","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio","radio","wording_hermonization","ab424033-c35f-40a6-979a-f89ac9cc0154","yes","Monday"
"223","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","ab5debbf-0b8e-4892-b590-6f5135c55010","yes","Monday"
"224","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","ad63d9cc-2c04-4534-89db-c1e0ac633e9d","yes","Monday"
"225","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio","radio","wording_hermonization","c645060d-300d-411c-a582-52c3a7d6fa29","yes","Monday"
"226","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","No body","none","wording_hermonization","cb8e9de1-8372-4777-8082-cac53c4ee242","yes","Monday"
"227","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","d3f94d3b-65e3-4820-a8fe-d3e4078e58f8","yes","Monday"
"228","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","d72a2c43-4992-41f0-9883-a8d117952121","yes","Monday"
"229","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","df262308-78ed-479b-bbd2-d26d355dd2a7","yes","Monday"
"230","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio phones","radio","wording_hermonization","e2c4a44f-4dc7-4547-a62f-40acfa5f94a0","yes","Monday"
"231","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","f14e74bb-eb58-487e-b064-f5ea34c1ff5d","yes","Monday"
"232","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio",,"option_exist","fc06c3de-7688-4534-a9ad-767361e9b8b2","yes","Monday"
"233","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who_other","Radio","radio","wording_hermonization","ff681fda-9a4e-45a7-a4b4-fca9cc6579df","yes","Monday"
"234","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","Visit","visit","wording_hermonization","0c151927-9192-40a3-ae7b-f0b191593286","yes","Monday"
"235","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","Visit","visit","wording_hermonization","498ee4e5-bf09-4174-9500-b864d73fb36b","yes","Monday"
"236","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","Visit","visit","wording_hermonization","4e85984f-45cb-4f88-9a9a-a22c2cf076e3","yes","Monday"
"237","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","All they have left but now returned for farming",,"option_exist","538f8cb4-c263-4acd-8be5-e98739ecec95","yes","Monday"
"238","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","Visit","visit","wording_hermonization","72df8a92-03d7-44c6-bc29-61b7925e01d6","yes","Monday"
"239","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","Visit","visit","wording_hermonization","b98ba4ff-9f49-442f-9df5-90b0be798585","yes","Monday"
"240","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type_other","For visit","visit","wording_hermonization","ef4f52e5-4236-4ef5-89b5-7f2162b61767","yes","Monday"
"241","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_need1_other","Blanket sleeping mat",,"option_exist","0d20c0bc-585f-44fa-bde5-4c30343193a5","yes","Monday"
"242","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_need1_other","Blanket 
Soap
Cloth",,"option_exist","9ed32907-b468-44c1-80a5-34fcf7edf9ba","yes","Monday"
"243","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_need1_other","Blanket 
Soap
Cloth",,"option_exist","9ed32907-b468-44c1-80b5-34fcf7edf9bb","yes","Monday"
"244","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_need1","other","sleeping_mat","option_exist","0d20c0bc-585f-44fa-bde5-4c30343193a5","yes","Monday"
"245","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_need1","other","blanket","option_exist","9ed32907-b468-44c1-80a5-34fcf7edf9ba","yes","Monday"
"246","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_need1","other","blanket","option_exist","9ed32907-b468-44c1-80b5-34fcf7edf9bb","yes","Monday"
"247","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","uuid",,"NULL","Incomplete form","1bebdb89-7874-4f8d-87c6-1758743412d2","yes","Michael"
"248","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","uuid",,"NULL","Incomplete form","90e1a4ee-56d1-4804-a05c-40b39eae2262","yes","Michael"
"249","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","uuid",,"NULL","Incomplete form","b8a327cd-8956-4367-bfb8-fbe9e9a2a190","yes","Michael"
"250","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","uuid",,"NULL","Incomplete form","dceb38f9-6bd0-4a6a-9757-bab9370ff077","yes","Michael"
"251","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","uuid",,"NULL","Incomplete form","f66ee5fd-57c0-474f-81bf-7a509b0cf750","yes","Michael"
"252","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","uuid",,"NULL","Incomplete form","f760850a-97b8-4342-86c8-e755e285d10d","yes","Michael"
"253","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","20bdccc3-1fd0-4985-a201-bfb0669de6fd","yes","Monday"
"254","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","2e2be968-2371-411c-829e-931828721f79","yes","Monday"
"255","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","359f36a1-ba3b-4c60-b0e7-141e589131f2","yes","Monday"
"256","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","37d0fd31-f323-4684-9141-63130e28d1e0","yes","Monday"
"257","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","4330d176-1d39-4dfc-a73b-63814ae404f5","yes","Monday"
"258","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","47fccb25-2268-4500-ad9f-001489657442","yes","Monday"
"259","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","4b2c3b06-44a8-45aa-b3e2-5e8f627dc1ff","yes","Monday"
"260","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","4c162005-aceb-4950-b602-8be50d363c69","yes","Monday"
"261","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","4c7f4fac-e7ed-4ecc-895e-6c6933737fa3","yes","Monday"
"262","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","56c3bd01-7cc1-4fe5-b120-33b884599657","yes","Monday"
"263","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","652acd82-decc-4388-b892-e070a9198307","yes","Monday"
"264","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","78410273-fdeb-4f35-9942-5de2cddc5382","yes","Monday"
"265","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","8bfbad09-9db0-4c6b-baab-e1a7a4240e07","yes","Monday"
"266","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","93330183-8654-480f-a68e-3e91832aa6eb","yes","Monday"
"267","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","9a0e71b4-8314-4e02-8a5f-f60517ddc3cb","yes","Monday"
"268","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","a075a448-2884-44e0-bad2-eb3938431b74","yes","Monday"
"269","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","a1df4220-b6f2-4ea4-a0c1-5929b6400325","yes","Monday"
"270","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","ab5debbf-0b8e-4892-b590-6f5135c55010","yes","Monday"
"271","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","ad63d9cc-2c04-4534-89db-c1e0ac633e9d","yes","Monday"
"272","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","d3f94d3b-65e3-4820-a8fe-d3e4078e58f8","yes","Monday"
"273","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","d72a2c43-4992-41f0-9883-a8d117952121","yes","Monday"
"274","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","df262308-78ed-479b-bbd2-d26d355dd2a7","yes","Monday"
"275","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","f14e74bb-eb58-487e-b064-f5ea34c1ff5d","yes","Monday"
"276","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_who","other","noresponse","option_exist","fc06c3de-7688-4534-a9ad-767361e9b8b2","yes","Monday"
"277","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_source_other","TRUE","FALSE","option_exist","29b62ee0-c101-460e-b4a5-5c8da7ce4ec4","yes","Monday"
"278","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_source_other","TRUE","FALSE","option_exist","29c56ea6-fcfa-49fb-b406-8d2fd5651b68","yes","Monday"
"279","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_source_owned_before","FALSE","TRUE","option_exist","29b62ee0-c101-460e-b4a5-5c8da7ce4ec4","yes","Monday"
"280","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_I_nfi_source_owned_before","FALSE","TRUE","option_exist","29c56ea6-fcfa-49fb-b406-8d2fd5651b68","yes","Monday"
"281","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","A_base","rann","ngala","wrong base","2b67c103-b88f-476e-ace7-a42938d4c7af","yes","Michael"
"282","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","A_base","rann","ngala","wrong base","b3315b0b-23ac-431d-a07f-3faaddb5f6ab","yes","Michael"
"283","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","A_global_enum_id","rann_1","ngala_1","wrong base","2b67c103-b88f-476e-ace7-a42938d4c7af","yes","Michael"
"284","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","A_global_enum_id","rann_1","ngala_1","wrong base","b3315b0b-23ac-431d-a07f-3faaddb5f6ab","yes","Michael"
"285","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D3_returnee_type","other","harvest_r","option_exist","538f8cb4-c263-4acd-8be5-e98739ecec95","yes","Monday"
"286","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D2_idp_source_lga","dikwa","NG008008","geographic ID harmonization","57bbf692-3a21-47b2-a6ac-cf013aeacfe6","yes","Michael"
"287","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_D_D2_idp_source_lga","gwoza","NG008011","geographic ID harmonization","b6da005e-a97b-4b0e-b48b-f72c0991bd42","yes","Michael"
"288","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_J_latrine_no_usage_other","Not allowed",,"option_exist","652acd82-decc-4388-b892-e070a9198307","yes","Monday"
"289","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_J_latrine_no_usage_other","Because some are using in latrine some are using some",,"delete because it does not make meaning","cca8e702-9fc6-4300-aba7-b43540890748","yes","Monday"
"290","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_J_latrine_no_usage","other","none_available","option_exist","652acd82-decc-4388-b892-e070a9198307","yes","Monday"
"291","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_G_prot_girls_concern_other","No Girls younger than 18 in the settlement.",,"option_exist","c6c07fe7-9eef-4fcd-97f9-6bedbbb5f830","yes","Monday"
"292","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_G_prot_girls_concern","other","none","option_exist","c6c07fe7-9eef-4fcd-97f9-6bedbbb5f830","yes","Monday"
"293","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_G_prot_boys_concern_other","No Boys younger than 18 in the settlement",,"option_exist","c6c07fe7-9eef-4fcd-97f9-6bedbbb5f830","yes","Monday"
"294","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_G_prot_boys_concern","other","none","option_exist","c6c07fe7-9eef-4fcd-97f9-6bedbbb5f830","yes","Monday"
"295","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_other","Through AOGs","through the AOG's","wording_hermonization","e17d82ad-d337-4b92-8cc9-00a8be069d71","yes","Monday"
"296","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_N_info_source_other","Through the AOGs","through the AOG's","wording_hermonization","ff6c6766-1af2-4d06-a9f3-3e80a669556a","yes","Monday"
"297","Raw_Data","JUNE_JULY_REACH_NGA_Tool_H2RQuant_NEW_KII_23_05_2019_final_2019_07_12_16_06_21","REACH_NGA_Tool_H2RQuant_NEW_KII","category_ok_E_current_activities_other","Any van, lorry spoilt on May road is what they engage with.","small business","wording_hermonization","e1f1c58f-01f0-46fa-afb2-adeb7e0c56ca","yes","Monday"
